1980,352329,寿宁县
1980,352330,周宁县
1980,352331,柘荣县
1980,352400,莆田地区
1980,352421,闽清县
1980,352422,永泰县
1980,352423,长乐县
1980,352424,福清县
1980,352425,平潭县
1980,352426,莆田县
1980,352427,仙游县
1980,352500,晋江地区
1980,352501,泉州市
1980,352521,惠安县
1980,352522,晋江县
1980,352523,南安县
1980,352524,安溪县
1980,352525,永春县
1980,352526,德化县
1980,352527,金门县
1980,352600,龙溪地区
1980,352601,漳州市
1980,352621,龙海县
1980,352622,云霄县
1980,352623,漳浦县
1980,352624,诏安县
1980,352625,长泰县
1980,352626,东山县
1980,352627,南靖县
1980,352628,平和县
1980,352629,华安县
1980,352700,龙岩地区
1980,352721,龙岩县
1980,352722,长汀县
1980,352723,永定县
1980,352724,上杭县
1980,352725,武平县
1980,352726,漳平县
1980,352727,连城县
1980,352800,三明地区
1980,352801,三明市
1980,352821,明溪县
1980,352822,永安县
1980,352823,清流县
1980,352824,宁化县
1980,352825,大田县
1980,352826,尤溪县
1980,352827,沙县
1980,352828,将乐县
1980,352829,泰宁县
1980,352830,建宁县
1980,360000,江西省
1980,360100,南昌市
1980,360102,东湖区
1980,360103,西湖区
1980,360104,青云谱区
1980,360105,湾里区
1980,360111,郊区
1980,360121,新建县
1980,360122,南昌县
1980,360200,景德镇市
1980,360202,昌江区
1980,360203,珠山区
1980,360211,鹅湖区
1980,360212,蛟潭区
1980,360300,萍乡市
